,Unnamed: 0,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
48,48,556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49723,11.34701,Entire home/apt,120,3,85,2019-10-15,1.06,1,245,Irnerio
49,49,570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49147,11.33661,Entire home/apt,100,2,63,2019-09-23,0.72,1,320,Malpighi
50,50,584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31353,Private room,40,1,17,2019-10-02,0.21,2,355,Costa Saragozza
51,51,659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49961,11.31763,Entire home/apt,60,2,4,2019-05-19,0.05,2,73,Saffi
52,52,664360,Sunny room in Bologna,3246049,Francesco,,Santo Stefano,44.4812,11.36975,Private room,48,4,8,2018-12-02,0.1,3,168,Murri
53,53,670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.49282,11.35501,Entire home/apt,60,2,12,2018-07-25,0.14,1,0,Irnerio
54,54,670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.50434,11.33231,Entire home/apt,45,3,37,2019-04-26,0.44,1,348,Saffi
55,55,670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.46988,11.37673,Private room,75,1,2,2018-10-07,0.02,2,365,S. Ruffillo
56,56,675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,44.48845,11.34062,Entire home/apt,100,2,127,2019-10-14,1.47,1,362,Malpighi
57,57,684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.51541,11.34628,Entire home/apt,110,2,4,2018-11-11,0.08,1,137,Bolognina
58,58,690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,61,2019-09-27,0.71,3,231,Galvani
59,59,704579,white room with hotel service,3442402,Alfonso,,Navile,44.5133,11.34906,Private room,79,2,21,2019-09-27,0.24,2,89,Bolognina
60,60,708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.50815,11.29563,Entire home/apt,1200,2,32,2018-03-19,0.4,1,107,S. Viola
61,61,715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.47391,11.36788,Entire home/apt,73,2,82,2019-09-01,0.99,2,127,Murri
62,62,724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.35119,Entire home/apt,110,2,44,2019-09-27,0.54,1,108,Irnerio
63,63,724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.48698,11.34894,Private room,40,1,30,2019-09-08,0.37,4,149,Galvani
64,64,725694,Cosy and bright room in Bologna 2,453008,Fulvio,,Navile,44.51012,11.34125,Private room,32,1,26,2019-08-30,0.3,2,0,Bolognina
65,65,728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.51518,11.28274,Entire home/apt,38,2,138,2019-09-21,1.61,3,354,Borgo Panigale
66,66,732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.49829,11.34302,Private room,42,1,357,2019-10-02,4.56,1,350,Marconi
67,67,732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31235,Private room,50,1,16,2017-10-06,0.2,2,365,Costa Saragozza
68,68,742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.50619,11.36288,Entire home/apt,170,1,30,2019-05-10,0.45,3,346,San Donato
69,69,749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49629,11.33504,Entire home/apt,68,2,323,2019-10-08,3.81,5,211,Marconi
70,70,766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.49924,11.34543,Entire home/apt,85,2,195,2019-10-16,2.44,1,68,Irnerio
71,71,793706,Miniappartamento in Tavernetta,4181174,Flavia,,Santo Stefano,44.4879,11.34192,Entire home/apt,35,3,334,2019-10-01,4.04,1,124,Galvani
72,72,795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.35216,Entire home/apt,80,3,9,2015-11-22,0.11,1,62,Irnerio
73,73,804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,59,2,187,2019-09-29,2.26,2,151,Marconi
74,74,813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.04,1,365,Murri
75,75,823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.35663,Entire home/apt,70,2,54,2019-05-19,0.67,7,332,Bolognina
76,76,838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,30,2,3,2019-04-02,0.12,1,169,Costa Saragozza
77,77,840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49559,11.33109,Entire home/apt,83,2,102,2019-10-12,1.25,2,156,Malpighi
78,78,842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,44,2019-06-09,0.56,1,135,Galvani
79,79,859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.37099,Private room,50,5,2,2013-09-27,0.03,2,321,San Donato
80,80,860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Entire home/apt,600,1,23,2018-10-17,0.29,1,2,Bolognina
81,81,884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.49945,11.34566,Entire home/apt,47,1,598,2019-10-14,7.42,5,139,Irnerio
82,82,892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,50,1,7,2018-10-05,0.34,4,346,Malpighi
83,83,892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49247,11.33267,Entire home/apt,95,2,11,2019-05-13,0.27,4,151,Malpighi
84,84,895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,95,2019-09-08,1.19,1,344,Murri
85,85,915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,160,2,27,2019-10-07,0.34,1,255,Galvani
86,86,926472,Room & Bath near fair district,3442402,Alfonso,,Navile,44.51016,11.35419,Private room,85,2,24,2019-09-26,0.3,2,89,Bolognina
87,87,935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.48906,11.36393,Entire home/apt,95,3,135,2019-10-05,1.67,1,294,S. Vitale
88,88,944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51513,11.28441,Entire home/apt,40,2,139,2019-09-20,1.74,1,126,Borgo Panigale
89,89,952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.48694,11.34884,Entire home/apt,70,2,162,2019-10-07,2.04,1,144,Galvani
90,90,953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.49044,11.32101,Private room,79,2,8,2019-03-18,0.1,2,311,Costa Saragozza
91,91,961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.49247,11.33704,Private room,60,3,40,2019-09-27,0.5,9,365,Malpighi
92,92,967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.48879,11.34208,Entire home/apt,72,2,190,2019-10-06,2.4,1,43,Galvani
93,93,967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,44.49872,11.34541,Entire home/apt,50,1,380,2019-10-09,4.75,5,205,Irnerio
94,94,978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49887,11.33595,Entire home/apt,153,3,103,2019-10-08,1.32,2,354,Marconi
95,95,978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,45,1,13,2018-10-25,0.34,4,349,Malpighi
96,96,979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49135,11.33268,Private room,50,1,6,2019-04-23,0.29,4,343,Malpighi
97,97,981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.06,2,365,Mazzini
98,98,981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,80,1,24,2018-03-20,0.36,6,175,Costa Saragozza
99,99,990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.50086,11.34097,Entire home/apt,67,2,295,2019-09-29,3.68,2,295,Marconi
100,100,993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,79,2019-10-01,1.04,2,363,Costa Saragozza
101,101,1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4935,11.35429,Entire home/apt,50,2,92,2019-09-19,1.15,27,24,Irnerio
102,102,1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,102,3,8,2019-09-22,0.1,1,364,Borgo Panigale
103,103,1002614,Bologna large flat near Fair district,5513538,Sal,,Porto - Saragozza,44.50387,11.33145,Entire home/apt,53,28,21,2019-09-27,0.28,1,332,Saffi
104,104,1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48611,11.35382,Entire home/apt,102,2,132,2019-10-04,1.69,1,343,Galvani
105,105,1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.34284,Entire home/apt,40,2,161,2019-09-29,2.12,1,346,Bolognina
106,106,1020738,Summer Terrace,5618464,Carlo,,Porto - Saragozza,44.50166,11.32207,Entire home/apt,40,2,10,2018-08-15,0.13,1,0,Saffi
107,107,1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.04,1,0,Marconi
108,108,1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,80,2,56,2016-11-01,0.72,1,258,Costa Saragozza
109,109,1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,97,2019-09-29,1.33,2,304,Malpighi
110,110,1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49194,11.36801,Entire home/apt,53,4,0,,,4,119,S. Vitale
111,111,1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,67,2,153,2019-09-22,1.92,1,42,Bolognina
112,112,1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,80,2019-10-12,1.02,1,232,San Donato
113,113,1078032,Modern loft-style flat in Bologna 2284,5056483,Bettina,,Navile,44.52533,11.33335,Entire home/apt,117,2,1,2018-03-20,0.05,64,243,Lame
114,114,1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Bettina,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.05,64,254,Malpighi
115,115,1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Bettina,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.08,64,226,Irnerio
116,116,1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.49766,11.33267,Entire home/apt,200,2,1,2016-09-28,0.03,1,150,Marconi
117,117,1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52355,11.2788,Private room,27,7,186,2019-09-30,2.42,1,13,Borgo Panigale
118,118,1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.48736,11.33923,Entire home/apt,44,3,343,2019-09-27,4.45,2,131,Malpighi
119,119,1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,7,152,2019-09-28,1.95,1,319,Borgo Panigale
120,120,1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,210,2019-10-01,2.68,1,341,Irnerio
121,121,1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.31,1,143,Irnerio
122,122,1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49784,11.33927,Entire home/apt,65,2,399,2019-09-27,5.12,1,335,Marconi
123,123,1189302,Little Venice/Center - BO,4664996,Sandra,,Santo Stefano,44.49925,11.34584,Entire home/apt,50,1,235,2019-10-13,3.21,5,158,Irnerio
124,124,1196676,"ELEGANT 2 bedroom with terrace, HEART OF THE CITY",6537760,Silvia,,Santo Stefano,44.49159,11.35608,Entire home/apt,210,3,12,2019-02-20,0.16,7,237,Irnerio
125,125,1199947,"""NEW "" Aposa / Centro BO",4664996,Sandra,,Santo Stefano,44.49746,11.34565,Entire home/apt,45,1,86,2019-10-11,1.25,5,214,Irnerio
126,126,1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49509000000001,11.33241,Private room,38,3,158,2019-06-10,2.06,1,340,Malpighi
127,127,1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,62,2,6,2016-12-07,0.08,4,163,Irnerio
128,128,1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49867,11.33771,Private room,58,1,5,2016-03-23,0.07,3,0,Marconi
129,129,1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.33022,Entire home/apt,70,2,77,2019-10-06,1.0,1,194,Malpighi
130,130,1228557,Single/duble room near fair and city center,4210797,Angela,,Navile,44.51301,11.35102,Private room,45,2,47,2019-09-12,0.64,2,309,Bolognina
131,131,1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.33786,Private room,58,1,19,2018-03-27,0.26,3,365,Marconi
132,132,1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,58,3,10,2016-04-08,0.13,3,365,Marconi
133,133,1277769,Cosy flat in a silent neighbour,6954111,Riccardo,,San Donato - San Vitale,44.49203,11.37433,Entire home/apt,70,7,10,2019-10-03,0.13,1,299,S. Vitale
134,134,1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571,11.3428,Entire home/apt,200,3,17,2019-10-05,0.25,1,360,Marconi
135,135,1364242,MAST Breakfast Clima Solarium TV SAT,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,35,1,37,2019-04-04,0.5,1,364,S. Viola
136,136,1366912,COZY FLAT CASTIGLIONE 35,7415765,Matteo,,Santo Stefano,44.48857,11.34796,Entire home/apt,56,1,230,2019-10-12,3.12,1,155,Galvani
137,137,1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,80,3,102,2019-10-11,1.38,1,214,Malpighi
138,138,1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,70,2,264,2019-10-06,3.5,1,324,Marconi
139,139,1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49248,11.33661,Entire home/apt,59,2,362,2019-10-14,4.92,1,210,Malpighi
140,140,1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.4859,11.36191,Private room,45,2,18,2019-09-01,0.27,2,299,Murri
141,141,1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,65,2,41,2015-06-01,0.6,1,14,Malpighi
142,142,1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.4975,11.35441,Private room,62,2,173,2019-09-29,2.33,1,68,Irnerio
143,143,1451862,Stanze private in elegante villa ,5458518,Marcella,,Porto - Saragozza,44.49032,11.31802,Private room,205,1,16,2019-02-18,0.23,2,351,Costa Saragozza
144,144,1463448,Charming & elegant 2bdr in Bologna centre 544,5056483,Bettina,,Santo Stefano,44.50038,11.35023,Entire home/apt,133,3,5,2019-06-22,0.18,64,1,Irnerio
145,145,1464892,Bright 2bdr w/ample terrace 1259,5056483,Bettina,,Savena,44.48156,11.37708,Entire home/apt,150,2,8,2019-09-15,0.14,64,278,Mazzini
146,146,1468574,Spacious 1 bdr apartment 2111 BO,5056483,Bettina,,Porto - Saragozza,44.50075,11.33855,Entire home/apt,133,2,1,2018-04-30,0.06,64,0,Marconi
147,147,1468732,Spacious one bedroom Gigli/3052 BO,5056483,Bettina,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,2,0,,,64,255,Murri
148,148,1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Bettina,,Navile,44.51376,11.3299,Entire home/apt,117,2,3,2018-06-19,0.1,64,180,Lame
149,149,1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Bettina,,Porto - Saragozza,44.49961,11.33977,Entire home/apt,133,2,1,2017-11-03,0.04,64,261,Marconi
150,150,1469097,Elegant 65 sq.mt Marconi/2130 BO,5056483,Bettina,,Porto - Saragozza,44.50091,11.33906,Entire home/apt,133,2,2,2019-03-17,0.12,64,277,Marconi
151,151,1469111,Modern 1 bdr Marconi Int. 1/BO 2095,5056483,Bettina,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,133,2,3,2019-09-20,0.05,64,273,Marconi
152,152,1469638,Modern 1bdrm Marconi int.2B/2112 BO,5056483,Bettina,,Porto - Saragozza,44.49933,11.33886,Entire home/apt,133,2,1,2016-05-08,0.02,64,244,Marconi
153,153,1470008,Quiet open space in downtown,7871222,Paolo,,Porto - Saragozza,44.49054,11.33246,Entire home/apt,70,2,63,2019-08-31,0.85,1,312,Malpighi
154,154,1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.36821,Entire home/apt,55,1,17,2019-04-14,0.28,5,365,S. Vitale
155,155,1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,130,3,63,2019-03-17,0.85,2,8,Marconi
156,156,1538460,""" NEW "" The Mill/ Center BO",4664996,Sandra,,Santo Stefano,44.49895,11.34632,Entire home/apt,57,1,45,2018-11-04,0.62,5,226,Irnerio
157,157,1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,52,1,586,2019-09-19,7.94,4,151,Irnerio
158,158,1566611,#MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,200,2,63,2019-10-10,1.93,1,310,Bolognina
159,159,1571942,Cozy apartment in a quiet area ,4594761,Sara,,Navile,44.51813,11.33951,Private room,30,2,48,2019-10-06,0.65,1,347,Bolognina
160,160,1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.49169000000001,11.33361,Private room,28,1,226,2019-10-17,3.04,2,346,Malpighi
