id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
984616,Beautiful flat in central Bologna,4916370,Paola,,Santo Stefano,44.48801,11.35365,Entire home/apt,67,20,2,2015-05-31,0.02,2,362
993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,86,2020-09-06,0.98,2,365
1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4943,11.35324,Entire home/apt,48,2,93,2020-01-02,1.02,23,11
1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,76,3,9,2019-10-08,0.10,1,365
1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48694,11.35337,Entire home/apt,85,2,136,2020-02-23,1.52,1,0
1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.34284,Entire home/apt,54,2,163,2020-02-14,1.86,1,148
1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.03,1,0
1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,71,2,56,2016-11-01,0.62,1,328
1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,102,2020-08-31,1.21,2,361
1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49243,11.36684,Entire home/apt,55,4,0,,,4,21
1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,60,2,155,2020-01-02,1.70,1,84
1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,0.90,1,258
1078032,Moderno mono stile loft 2284 BO,5056483,Halldis Apartments & Villas,,Navile,44.52533,11.33335,Entire home/apt,117,2,2,2019-12-19,0.06,42,108
1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.04,42,136
1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Halldis Apartments & Villas,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.06,42,136
1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,36,1,16,2020-03-09,0.19,1,365
1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.49766,11.33267,Entire home/apt,179,2,1,2016-09-28,0.02,1,287
1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52287,11.27813,Private room,27,1,189,2020-09-06,2.14,1,90
1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,41,3,367,2020-09-20,4.15,1,64
1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,2,156,2020-01-02,1.75,1,337
1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,220,2019-12-15,2.46,1,0
1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.27,1,125
1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.49849,11.34012,Entire home/apt,43,2,421,2020-08-20,4.71,1,0
1189302,Al Mulino /Center - BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49925,11.34584,Entire home/apt,34,1,276,2020-09-18,3.26,5,205
1199947,Al Morelo / Ceity Center-BO,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49746,11.34565,Entire home/apt,33,1,109,2020-02-23,1.36,5,245
1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.49509,11.33241,Private room,32,3,158,2019-06-10,1.79,1,364
1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,32,2,6,2016-12-07,0.07,4,156
1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.49867,11.33771,Private room,400,1,5,2016-03-23,0.06,3,365
1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.33022,Entire home/apt,65,2,80,2020-02-02,0.91,1,0
1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.33786,Private room,400,1,19,2018-03-27,0.22,3,365
1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,400,3,10,2016-04-08,0.11,3,365
1277769,Cosy flat in a silent neighbour,6954111,Riccardo,,San Donato - San Vitale,44.49203,11.37433,Entire home/apt,40,2,12,2020-01-02,0.14,1,0
1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.49571,11.3428,Entire home/apt,200,3,18,2020-03-06,0.23,1,364
1364242,MAST AIRPORT proximity and 10 min from the CENTER,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,29,1,39,2020-07-12,0.46,1,364
1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,65,3,102,2019-10-11,1.19,1,260
1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,73,2,268,2019-11-17,3.08,1,359
1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49321,11.33569,Entire home/apt,46,2,425,2020-09-22,4.99,1,153
1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.48532,11.36103,Private room,39,5,19,2019-12-22,0.24,1,88
1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,66,2,41,2015-06-01,0.52,1,91
1451862,comode stanze private in elegante villa storica,5458518,Marcella,,Porto - Saragozza,44.49032,11.31802,Private room,205,1,16,2019-02-18,0.20,2,363
1468732,Spacious one bedroom Gigli/3052 BO,5056483,Halldis Apartments & Villas,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,2,0,,,42,0
1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Halldis Apartments & Villas,,Navile,44.51376,11.32996,Entire home/apt,117,2,3,2018-06-19,0.07,42,136
1469111,Moderno bilo nel centro storico2095,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,133,2,3,2019-09-20,0.04,42,0
1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,70,2,72,2020-09-21,0.84,1,161
1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.36821,Entire home/apt,55,1,19,2020-03-08,0.26,5,365
1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,55,2,63,2019-03-17,0.74,2,11
1538460,Piccola Venezia/ Centro Bologna,4664996,Vie D'Acqua Di Sandra Maria,,Santo Stefano,44.49895,11.34632,Entire home/apt,43,1,51,2020-09-21,0.60,5,245
1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,38,1,619,2020-09-07,7.26,3,157
1566611,MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,321,2,66,2020-02-09,1.49,1,237
1571942,Cozy apartment in a quiet area,4594761,Sara,,Navile,44.51813,11.33951,Private room,28,2,51,2020-01-31,0.60,1,363
1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.49169,11.33361,Private room,28,1,260,2020-09-10,3.03,2,360
1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,56,5,83,2020-09-10,0.97,1,282
1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,44.5048,11.34265,Entire home/apt,49,3,8,2020-08-14,0.10,21,270
1659328,GetTheKey Boldrini Loft 2,8766716,GetTheKey,,Porto - Saragozza,44.50481,11.34093,Entire home/apt,53,3,1,2020-09-08,1,21,268
1676504,Sweet Wolf - historical centre Bo,3934207,Sandra E Stefano,,Porto - Saragozza,44.49644,11.3422,Entire home/apt,40,2,49,2020-03-15,0.58,2,299
1693874,Room in University District,2673876,Cris,,Santo Stefano,44.49622,11.35119,Private room,50,2,42,2019-04-14,0.55,2,238
1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,44.48363,11.3588,Private room,50,2,20,2020-05-04,0.25,1,244
1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,44.5058,11.32885,Entire home/apt,80,2,8,2019-11-30,0.09,1,364
1739565,Downtown mansion Casa Letizia elegant historic center,9081398,Letizia,,Santo Stefano,44.49384,11.34731,Entire home/apt,65,3,221,2020-02-25,2.61,2,209
1744706,Private room in quiet zone 1,9183683,Massimo,,Porto - Saragozza,44.48889,11.32655,Private room,37,1,52,2020-02-23,0.61,3,180
1782703,A beautiful view on the old canal,9357589,Elena,,Santo Stefano,44.50017,11.34858,Entire home/apt,86,4,65,2019-05-25,0.77,1,123
1791860,"Strategico centro, fiera, ospedale",9401144,Antonella,,San Donato - San Vitale,44.50746,11.37597,Entire home/apt,49,2,97,2020-02-18,1.15,1,90
1853123,B&B Chez moi,9587199,Uliana,,Santo Stefano,44.49201,11.35278,Hotel room,90,1,0,,,5,79
1872453,RoomTouchAndGo fiera Bologna,9757089,Leonardo,,Navile,44.51598,11.35844,Entire home/apt,230,1,2,2018-05-04,0.03,1,361
1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,44.49669,11.33163,Entire home/apt,80,2,103,2019-12-15,1.26,1,267
1942540,Vista su Piazza Aldrovandi,7818383,Margherita,,Santo Stefano,44.49425,11.351,Private room,60,1,53,2019-12-08,0.67,2,361
1948469,Casa di Michela,6146407,Michela,,Porto - Saragozza,44.4998,11.32478,Private room,30,1,22,2020-09-13,0.30,1,166
1949394,Matrimoniale nel cuore di Bologna,10080893,Flavio E Viviana,,Santo Stefano,44.4992,11.34747,Private room,30,5,20,2018-04-16,0.25,1,127
1953800,Wanda's Apartment,5486828,Nicola,,Santo Stefano,44.48805,11.32981,Entire home/apt,62,1,177,2020-08-26,2.14,2,0
1962775,Bright & Comfortable BedRoom,1033461,Lelio,,Navile,44.51616,11.3298,Private room,30,2,33,2020-02-14,0.42,3,365
1992080,Casa Morgana,6360119,Donatello,,Santo Stefano,44.50323,11.34942,Entire home/apt,70,1,66,2016-05-24,0.80,1,267
2089697,Bello Studio Apt. Central. Free  Wi-Fi.,10666527,Alessandro,,Santo Stefano,44.4911,11.35438,Entire home/apt,67,2,258,2019-04-14,3.31,1,365
2099619,Casa Andrea APPARTAMENTO ESCLUSIVO,10708480,Pier Giuseppe,,Porto - Saragozza,44.49622,11.32639,Entire home/apt,60,2,149,2020-08-29,1.82,4,354
2112874,"Appartamento FIERA, SANT'ORSOLA, CENTRO",10772630,Federica,,San Donato - San Vitale,44.50074,11.37342,Entire home/apt,72,1,170,2020-02-09,2.09,1,116
2175745,COZY APARTMENT IN BOLOGNA,10988970,Daniela,,Navile,44.51512,11.34633,Entire home/apt,40,2,57,2020-02-24,0.72,2,354
2176533,Stanza privata in appartamento accogliente,10988970,Daniela,,Navile,44.51519,11.34631,Private room,25,2,46,2020-09-14,1.40,2,354
2195163,Marsala Charme Central and Bright with Piano,11196379,Giancarlo,,Santo Stefano,44.49752,11.34377,Entire home/apt,60,2,55,2020-02-15,0.71,3,118
2206704,Casa Luisa appartamento turistico,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.5063,11.30745,Entire home/apt,57,3,2,2017-04-06,0.03,4,290
2212785,APPARTAMENTO SOGGIORNI BREVI,10708480,Pier Giuseppe,,Borgo Panigale - Reno,44.50636,11.30745,Entire home/apt,57,2,0,,,4,0
2219937,Camera tranquilla-luminosa zona Ospedale Maggiore,11325267,Ines,,Porto - Saragozza,44.50372,11.30865,Private room,27,1,130,2020-09-13,1.62,1,361
2240847,Monolocale Sant'Orsola Malpighi,9052705,Monica,,San Donato - San Vitale,44.49385,11.36682,Entire home/apt,60,2,5,2020-01-02,0.09,1,89
2250424,Casa Letizia TWO historic center long term welcome,9081398,Letizia,,Santo Stefano,44.49384,11.34731,Entire home/apt,61,2,111,2020-09-04,3.04,2,152
2256148,Arte & Ospitalità da Nonno EROS/ERA,11521610,Clio,,San Donato - San Vitale,44.50454,11.37639,Private room,30,1,62,2020-03-08,0.78,2,71
2261557,"Palazzo Pannolini Central, 50 mt from two Towers",11196379,Giancarlo,,Santo Stefano,44.49561,11.34854,Entire home/apt,65,3,65,2020-02-21,0.85,3,360
2273362,"""Bijou House"", city centre, free wi-fi, Netflix",11606565,Cristina,,Santo Stefano,44.498,11.34982,Entire home/apt,128,3,10,2020-01-01,0.14,1,365
2280311,"""Behind Lumieré"" Big & Sunny room in Art District",11610405,Ilaria Silvia,,Porto - Saragozza,44.49868,11.33677,Private room,33,1,207,2020-09-04,3.43,4,83
2282623,"S.Orsola zone,parking for free and self check-in",11658074,Cecilia,,San Donato - San Vitale,44.49328,11.3665,Entire home/apt,35,1,582,2020-09-10,7.21,1,48
2317752,Central room with private bathroom,10882727,Marzia,,Porto - Saragozza,44.49676,11.33269,Entire home/apt,43,2,132,2017-10-24,1.67,1,0
2329387,TONYS PLACE HOME HOLYDAYS BOLOGNA,11898231,Antonio,,Borgo Panigale - Reno,44.51725,11.27861,Entire home/apt,35,7,71,2020-02-25,0.88,1,0
2337431,Nice double room in new flat!,4340095,Giulia,,Porto - Saragozza,44.50095,11.32212,Private room,30,2,41,2019-10-30,0.51,1,0
2349237,Storia d'Italia - Vacation Home,7802745,Michele,,Santo Stefano,44.50112,11.34847,Entire home/apt,93,1,231,2020-08-25,2.96,7,261
2349486,IDEAL APT. IN BOLOGNA - CENTRE/FAIR,11997215,Andrea,,San Donato - San Vitale,44.50668,11.35556,Entire home/apt,225,2,145,2020-02-25,1.82,2,173
